Test at 17:52,,,,y = 2E-10x3 - 2E-06x2 + 0.0058x + 49.68
21,51,20520003,05:42:00.3,
21,51,20525003,05:42:05.3,
21,51,20530003,05:42:10.3,
21,51,20535006,05:42:15.6,
21,51,20540003,05:42:20.3,
21,51,20545003,05:42:25.3,
21,51,20550003,05:42:30.3,
21,51,20555003,05:42:35.3,
21,51,20560003,05:42:40.3,
21,51,20565003,05:42:45.3,
21,51,20570003,05:42:50.3,
21,51,20575004,05:42:55.4,
21,51,20580003,05:43:00.3,
21,51,20585004,05:43:05.4,
21,51,20590003,05:43:10.3,
21,51,20595003,05:43:15.3,
21,51,20600003,05:43:20.3,
21,51,20605003,05:43:25.3,
21,51,20610003,05:43:30.3,
21,51,20615003,05:43:35.3,
21,51,20620003,05:43:40.3,
21,51,20625003,05:43:45.3,
21,51,20630004,05:43:50.4,
21,51,20635003,05:43:55.3,
21,51,20640003,05:44:00.3,
21,51,20645003,05:44:05.3,
21,51,20650003,05:44:10.3,
21,51,20655003,05:44:15.3,
21,51,20660003,05:44:20.3,
21,51,20665004,05:44:25.4,
21,51,20670003,05:44:30.3,
21,51,20675003,05:44:35.3,
21,51,20680003,05:44:40.3,
21,51,20685003,05:44:45.3,
21,51,20690003,05:44:50.3,
21,51,20695003,05:44:55.3,
21,51,20700003,05:45:00.3,
21,51,20705003,05:45:05.3,
21,51,20710003,05:45:10.3,
21,51,20715003,05:45:15.3,
21,51,20720003,05:45:20.3,
21,51,20725004,05:45:25.4,
21,51,20730003,05:45:30.3,
21,51,20735003,05:45:35.3,
21,51,20740003,05:45:40.3,
21,51,20745004,05:45:45.4,
21,51,20750003,05:45:50.3,
21,51,20755003,05:45:55.3,
21,51,20760003,05:46:00.3,
21,51,20765003,05:46:05.3,
21,51,20770003,05:46:10.3,
21,51,20775003,05:46:15.3,
21,51,20780003,05:46:20.3,
21,51,20785003,05:46:25.3,
21,51,20790003,05:46:30.3,
21,51,20795003,05:46:35.3,
21,51,20800003,05:46:40.3,
21,51,20805003,05:46:45.3,
21,51,20810003,05:46:50.3,
21,51,20815003,05:46:55.3,
21,51,20820008,05:47:00.8,
21,51,20825004,05:47:05.4,
21,51,20830003,05:47:10.3,
21,51,20835003,05:47:15.3,
21,51,20840003,05:47:20.3,
21,51,20845003,05:47:25.3,
21,51,20850003,05:47:30.3,
21,51,20855003,05:47:35.3,
21,51,20860003,05:47:40.3,
21,51,20865003,05:47:45.3,
21,51,20870003,05:47:50.3,
21,51,20875003,05:47:55.3,
21,51,20880003,05:48:00.3,
21,51,20885003,05:48:05.3,
21,51,20890003,05:48:10.3,
21,51,20895003,05:48:15.3,
21,51,20900003,05:48:20.3,
21,51,20905004,05:48:25.4,
21,51,20910003,05:48:30.3,
21,51,20915003,05:48:35.3,
21,51,20920003,05:48:40.3,
21,51,20925003,05:48:45.3,
21,50,20930003,05:48:50.3,
21,51,20935003,05:48:55.3,
21,51,20940003,05:49:00.3,
21,51,20945003,05:49:05.3,
21,51,20950003,05:49:10.3,
21,51,20955003,05:49:15.3,
21,51,20960003,05:49:20.3,
21,51,20965012,05:49:25.12,
21,51,20970003,05:49:30.3,
21,51,20975003,05:49:35.3,
21,51,20980003,05:49:40.3,
21,51,20985004,05:49:45.4,
21,51,20990003,05:49:50.3,
21,51,20995003,05:49:55.3,
21,50,21000003,05:50:00.3,
21,50,21005003,05:50:05.3,
21,50,21010003,05:50:10.3,
21,50,21015003,05:50:15.3,
21,50,21020003,05:50:20.3,
21,51,21025003,05:50:25.3,
21,50,21030003,05:50:30.3,
21,50,21035003,05:50:35.3,
21,51,21040003,05:50:40.3,
21,50,21045003,05:50:45.3,
21,51,21050003,05:50:50.3,
21,51,21055003,05:50:55.3,
21,51,21060003,05:51:00.3,
21,51,21065004,05:51:05.4,
21,50,21070003,05:51:10.3,
21,51,21075003,05:51:15.3,
21,51,21080003,05:51:20.3,
21,51,21085003,05:51:25.3,
21,51,21090003,05:51:30.3,
21,51,21095003,05:51:35.3,
21,51,21100003,05:51:40.3,
21,50,21105003,05:51:45.3,
21,50,21110003,05:51:50.3,
21,50,21115003,05:51:55.3,
21,50,21120003,05:52:00.3,
21,51,21125003,05:52:05.3,
21,51,21130003,05:52:10.3,
21,50,21135003,05:52:15.3,
21,50,21140003,05:52:20.3,
21,51,21145004,05:52:25.4,
21,50,21150003,05:52:30.3,
21,51,21155003,05:52:35.3,
21,51,21160003,05:52:40.3,
21,50,21165003,05:52:45.3,
21,50,21170003,05:52:50.3,
21,51,21175003,05:52:55.3,
21,50,21180003,05:53:00.3,
21,51,21185003,05:53:05.3,
21,51,21190003,05:53:10.3,
21,51,21195003,05:53:15.3,
21,50,21200003,05:53:20.3,
21,50,21205003,05:53:25.3,
21,50,21210003,05:53:30.3,
21,50,21215003,05:53:35.3,
21,51,21220003,05:53:40.3,
21,50,21225004,05:53:45.4,
21,50,21230003,05:53:50.3,
21,50,21235003,05:53:55.3,
21,50,21240003,05:54:00.3,
21,50,21245003,05:54:05.3,
21,50,21250003,05:54:10.3,
21,50,21255003,05:54:15.3,
21,50,21260003,05:54:20.3,
21,50,21265003,05:54:25.3,
21,50,21270003,05:54:30.3,
21,50,21275003,05:54:35.3,
21,50,21280003,05:54:40.3,
21,50,21285003,05:54:45.3,
21,50,21290003,05:54:50.3,
21,50,21295003,05:54:55.3,
21,50,21300003,05:55:00.3,
21,50,21305004,05:55:05.4,
21,50,21310003,05:55:10.3,
21,50,21315003,05:55:15.3,
21,50,21320004,05:55:20.4,
21,50,21325003,05:55:25.3,
21,50,21330003,05:55:30.3,
21,50,21335003,05:55:35.3,
21,50,21340003,05:55:40.3,
21,50,21345003,05:55:45.3,
21,50,21350003,05:55:50.3,
21,50,21355003,05:55:55.3,
21,50,21360003,05:56:00.3,
21,50,21365003,05:56:05.3,
21,50,21370003,05:56:10.3,
21,50,21375003,05:56:15.3,
21,50,21380003,05:56:20.3,
21,50,21385004,05:56:25.4,
21,50,21390003,05:56:30.3,
21,50,21395003,05:56:35.3,
21,50,21400003,05:56:40.3,
21,50,21405003,05:56:45.3,
21,50,21410003,05:56:50.3,
21,50,21415003,05:56:55.3,
21,50,21420003,05:57:00.3,
21,50,21425003,05:57:05.3,
21,50,21430003,05:57:10.3,
21,50,21435003,05:57:15.3,
21,50,21440003,05:57:20.3,
21,50,21445003,05:57:25.3,
21,50,21450003,05:57:30.3,
21,50,21455003,05:57:35.3,
21,50,21460003,05:57:40.3,
21,50,21465005,05:57:45.5,
21,50,21470003,05:57:50.3,
21,50,21475003,05:57:55.3,
21,50,21480003,05:58:00.3,
21,50,21485003,05:58:05.3,
21,50,21490003,05:58:10.3,
21,50,21495003,05:58:15.3,
21,50,21500003,05:58:20.3,
21,50,21505003,05:58:25.3,
21,50,21510003,05:58:30.3,
21,50,21515003,05:58:35.3,
21,50,21520003,05:58:40.3,
21,50,21525003,05:58:45.3,
21,50,21530003,05:58:50.3,
21,50,21535003,05:58:55.3,
21,50,21540003,05:59:00.3,
21,50,21545004,05:59:05.4,
21,50,21550003,05:59:10.3,
21,50,21555003,05:59:15.3,
21,50,21560003,05:59:20.3,
21,50,21565003,05:59:25.3,
21,50,21570003,05:59:30.3,
21,50,21575003,05:59:35.3,
21,50,21580003,05:59:40.3,
21,50,21585003,05:59:45.3,
21,50,21590003,05:59:50.3,
21,50,21595003,05:59:55.3,
21,50,21600003,06:00:00.3,
21,50,21605003,06:00:05.3,
21,50,21610003,06:00:10.3,
21,50,21615003,06:00:15.3,
21,50,21620003,06:00:20.3,
21,50,21625004,06:00:25.4,
21,50,21630003,06:00:30.3,
21,50,21635003,06:00:35.3,
21,50,21640003,06:00:40.3,
21,50,21645003,06:00:45.3,
21,50,21650003,06:00:50.3,
21,50,21655003,06:00:55.3,
21,50,21660003,06:01:00.3,
21,50,21665003,06:01:05.3,
21,50,21670003,06:01:10.3,
21,50,21675003,06:01:15.3,
21,50,21680003,06:01:20.3,
21,50,21685003,06:01:25.3,
21,50,21690003,06:01:30.3,
21,50,21695003,06:01:35.3,
21,50,21700003,06:01:40.3,
21,50,21705004,06:01:45.4,
21,50,21710003,06:01:50.3,
21,50,21715003,06:01:55.3,
21,50,21720003,06:02:00.3,
21,50,21725003,06:02:05.3,
21,50,21730003,06:02:10.3,
21,50,21735003,06:02:15.3,
21,50,21740003,06:02:20.3,
21,50,21745003,06:02:25.3,
21,50,21750009,06:02:30.9,
21,50,21755003,06:02:35.3,
21,50,21760003,06:02:40.3,
21,50,21765003,06:02:45.3,
21,50,21770003,06:02:50.3,
21,50,21775003,06:02:55.3,
21,50,21780003,06:03:00.3,
21,50,21785004,06:03:05.4,
21,50,21790003,06:03:10.3,
21,50,21795003,06:03:15.3,
21,50,21800003,06:03:20.3,
21,50,21805003,06:03:25.3,
21,50,21810003,06:03:30.3,
21,50,21815003,06:03:35.3,
21,50,21820003,06:03:40.3,
21,50,21825003,06:03:45.3,
21,50,21830003,06:03:50.3,
21,50,21835003,06:03:55.3,
21,50,21840003,06:04:00.3,
21,50,21845003,06:04:05.3,
21,50,21850003,06:04:10.3,
21,50,21855003,06:04:15.3,
21,50,21860003,06:04:20.3,
21,50,21865004,06:04:25.4,
21,50,21870003,06:04:30.3,
21,50,21875003,06:04:35.3,
21,50,21880003,06:04:40.3,
21,50,21885003,06:04:45.3,
21,50,21890003,06:04:50.3,
21,50,21895006,06:04:55.6,
21,50,21900003,06:05:00.3,
21,50,21905003,06:05:05.3,
21,50,21910003,06:05:10.3,
21,50,21915003,06:05:15.3,
21,50,21920003,06:05:20.3,
21,50,21925003,06:05:25.3,
21,50,21930003,06:05:30.3,
21,50,21935003,06:05:35.3,
21,50,21940003,06:05:40.3,
21,50,21945004,06:05:45.4,
21,50,21950003,06:05:50.3,
21,50,21955003,06:05:55.3,
21,50,21960003,06:06:00.3,
21,50,21965003,06:06:05.3,
21,50,21970003,06:06:10.3,
21,50,21975003,06:06:15.3,
21,50,21980003,06:06:20.3,
21,50,21985003,06:06:25.3,
21,50,21990003,06:06:30.3,
21,50,21995003,06:06:35.3,
21,50,22000003,06:06:40.3,
21,50,22005003,06:06:45.3,
21,50,22010003,06:06:50.3,
21,50,22015003,06:06:55.3,
21,50,22020003,06:07:00.3,
21,50,22025004,06:07:05.4,
21,50,22030003,06:07:10.3,
21,50,22035003,06:07:15.3,
21,50,22040003,06:07:20.3,
21,50,22045003,06:07:25.3,
21,50,22050003,06:07:30.3,
21,50,22055003,06:07:35.3,
21,50,22060003,06:07:40.3,
21,50,22065003,06:07:45.3,
21,50,22070003,06:07:50.3,
21,50,22075003,06:07:55.3,
21,50,22080003,06:08:00.3,
21,50,22085003,06:08:05.3,
21,50,22090003,06:08:10.3,
21,50,22095003,06:08:15.3,
21,50,22100003,06:08:20.3,
21,50,22105004,06:08:25.4,
21,50,22110003,06:08:30.3,
21,50,22115003,06:08:35.3,
21,50,22120003,06:08:40.3,
21,50,22125003,06:08:45.3,
21,50,22130003,06:08:50.3,
21,50,22135003,06:08:55.3,
21,50,22140003,06:09:00.3,
21,50,22145003,06:09:05.3,
21,50,22150003,06:09:10.3,
21,50,22155003,06:09:15.3,
21,50,22160003,06:09:20.3,
21,50,22165003,06:09:25.3,
21,50,22170003,06:09:30.3,
21,50,22175003,06:09:35.3,
21,50,22180003,06:09:40.3,
21,50,22185004,06:09:45.4,
21,50,22190003,06:09:50.3,
21,50,22195003,06:09:55.3,
21,50,22200003,06:10:00.3,
21,50,22205003,06:10:05.3,
21,50,22210003,06:10:10.3,
21,50,22215003,06:10:15.3,
21,50,22220003,06:10:20.3,
21,50,22225003,06:10:25.3,
21,50,22230003,06:10:30.3,
21,50,22235003,06:10:35.3,
21,50,22240003,06:10:40.3,
21,50,22245003,06:10:45.3,
21,50,22250003,06:10:50.3,
21,50,22255003,06:10:55.3,
21,50,22260003,06:11:00.3,
21,50,22265004,06:11:05.4,
21,50,22270003,06:11:10.3,
21,50,22275004,06:11:15.4,
21,50,22280003,06:11:20.3,
21,50,22285003,06:11:25.3,
21,50,22290003,06:11:30.3,
21,50,22295003,06:11:35.3,
21,50,22300003,06:11:40.3,
21,50,22305003,06:11:45.3,
21,50,22310003,06:11:50.3,
21,50,22315003,06:11:55.3,
21,50,22320003,06:12:00.3,
21,50,22325003,06:12:05.3,
21,50,22330003,06:12:10.3,
21,50,22335003,06:12:15.3,
21,50,22340003,06:12:20.3,
21,50,22345004,06:12:25.4,
21,50,22350003,06:12:30.3,
21,50,22355003,06:12:35.3,
21,50,22360003,06:12:40.3,
21,50,22365003,06:12:45.3,
21,50,22370003,06:12:50.3,
21,50,22375003,06:12:55.3,
21,50,22380003,06:13:00.3,
21,50,22385003,06:13:05.3,
21,50,22390003,06:13:10.3,
21,50,22395003,06:13:15.3,
21,50,22400003,06:13:20.3,
21,50,22405003,06:13:25.3,
21,50,22410003,06:13:30.3,
21,50,22415003,06:13:35.3,
21,50,22420003,06:13:40.3,
21,50,22425004,06:13:45.4,
21,50,22430003,06:13:50.3,
21,50,22435003,06:13:55.3,
21,50,22440003,06:14:00.3,
21,50,22445003,06:14:05.3,
21,50,22450003,06:14:10.3,
21,50,22455003,06:14:15.3,
21,50,22460003,06:14:20.3,
21,50,22465003,06:14:25.3,
21,50,22470003,06:14:30.3,
21,50,22475003,06:14:35.3,
21,50,22480003,06:14:40.3,
21,50,22485003,06:14:45.3,
21,50,22490003,06:14:50.3,
21,50,22495003,06:14:55.3,
21,50,22500003,06:15:00.3,
21,50,22505004,06:15:05.4,
21,50,22510003,06:15:10.3,
21,50,22515003,06:15:15.3,
21,50,22520003,06:15:20.3,
21,50,22525003,06:15:25.3,
21,50,22530003,06:15:30.3,
21,50,22535003,06:15:35.3,
21,50,22540003,06:15:40.3,
21,50,22545003,06:15:45.3,
21,50,22550003,06:15:50.3,
21,50,22555003,06:15:55.3,
21,50,22560003,06:16:00.3,
21,50,22565003,06:16:05.3,
21,50,22570003,06:16:10.3,
21,50,22575003,06:16:15.3,
21,50,22580003,06:16:20.3,
21,50,22585004,06:16:25.4,
21,50,22590003,06:16:30.3,
21,50,22595003,06:16:35.3,
21,50,22600003,06:16:40.3,
21,50,22605003,06:16:45.3,
21,50,22610003,06:16:50.3,
21,50,22615003,06:16:55.3,
21,50,22620003,06:17:00.3,
21,50,22625003,06:17:05.3,
21,50,22630003,06:17:10.3,
21,50,22635003,06:17:15.3,
21,50,22640003,06:17:20.3,
21,50,22645003,06:17:25.3,
21,50,22650003,06:17:30.3,
21,50,22655003,06:17:35.3,
21,50,22660003,06:17:40.3,
21,50,22665004,06:17:45.4,
21,50,22670003,06:17:50.3,
21,50,22675003,06:17:55.3,
21,50,22680006,06:18:00.6,
21,50,22685003,06:18:05.3,
21,50,22690003,06:18:10.3,
21,50,22695003,06:18:15.3,
21,50,22700003,06:18:20.3,
21,50,22705003,06:18:25.3,
21,50,22710003,06:18:30.3,
21,50,22715003,06:18:35.3,
21,50,22720003,06:18:40.3,
21,50,22725003,06:18:45.3,
21,50,22730003,06:18:50.3,
21,50,22735003,06:18:55.3,
21,50,22740003,06:19:00.3,
21,50,22745004,06:19:05.4,
21,50,22750003,06:19:10.3,
21,50,22755003,06:19:15.3,
21,50,22760003,06:19:20.3,
21,50,22765003,06:19:25.3,
21,50,22770003,06:19:30.3,
21,50,22775003,06:19:35.3,
21,50,22780003,06:19:40.3,
21,50,22785003,06:19:45.3,
21,50,22790003,06:19:50.3,
21,50,22795003,06:19:55.3,
21,50,22800003,06:20:00.3,
21,50,22805003,06:20:05.3,
21,50,22810003,06:20:10.3,
21,50,22815003,06:20:15.3,
21,50,22820003,06:20:20.3,
21,50,22825005,06:20:25.5,
21,50,22830003,06:20:30.3,
21,50,22835003,06:20:35.3,
21,50,22840003,06:20:40.3,
21,50,22845003,06:20:45.3,
21,50,22850003,06:20:50.3,
21,50,22855003,06:20:55.3,
21,50,22860003,06:21:00.3,
21,50,22865003,06:21:05.3,
21,50,22870003,06:21:10.3,
21,50,22875003,06:21:15.3,
21,50,22880003,06:21:20.3,
21,50,22885003,06:21:25.3,
21,50,22890003,06:21:30.3,
21,50,22895003,06:21:35.3,
21,50,22900003,06:21:40.3,
21,50,22905004,06:21:45.4,
21,50,22910003,06:21:50.3,
21,50,22915003,06:21:55.3,
21,50,22920003,06:22:00.3,
21,50,22925003,06:22:05.3,
21,50,22930003,06:22:10.3,
21,50,22935003,06:22:15.3,
21,50,22940003,06:22:20.3,
21,50,22945003,06:22:25.3,
21,50,22950003,06:22:30.3,
21,50,22955003,06:22:35.3,
21,50,22960003,06:22:40.3,
21,50,22965003,06:22:45.3,
21,50,22970003,06:22:50.3,
21,50,22975003,06:22:55.3,
21,50,22980003,06:23:00.3,
21,50,22985004,06:23:05.4,
21,50,22990003,06:23:10.3,
21,50,22995003,06:23:15.3,
21,50,23000003,06:23:20.3,
21,50,23005003,06:23:25.3,
21,50,23010003,06:23:30.3,
21,50,23015003,06:23:35.3,
21,50,23020003,06:23:40.3,
21,50,23025003,06:23:45.3,
21,50,23030003,06:23:50.3,
21,50,23035003,06:23:55.3,
21,50,23040003,06:24:00.3,
21,50,23045003,06:24:05.3,
21,50,23050003,06:24:10.3,
21,50,23055003,06:24:15.3,
21,50,23060003,06:24:20.3,
21,50,23065004,06:24:25.4,
21,50,23070003,06:24:30.3,
21,50,23075003,06:24:35.3,
21,50,23080003,06:24:40.3,
21,50,23085003,06:24:45.3,
21,50,23090003,06:24:50.3,
21,50,23095003,06:24:55.3,
21,50,23100003,06:25:00.3,
21,50,23105003,06:25:05.3,
21,50,23110003,06:25:10.3,
21,50,23115003,06:25:15.3,
21,50,23120003,06:25:20.3,
21,50,23125003,06:25:25.3,
21,50,23130003,06:25:30.3,
21,50,23135003,06:25:35.3,
21,50,23140003,06:25:40.3,
21,50,23145004,06:25:45.4,
21,50,23150003,06:25:50.3,
21,50,23155003,06:25:55.3,
21,50,23160003,06:26:00.3,
21,50,23165003,06:26:05.3,
21,50,23170003,06:26:10.3,
21,50,23175003,06:26:15.3,
21,50,23180004,06:26:20.4,
21,50,23185003,06:26:25.3,
21,50,23190003,06:26:30.3,
21,50,23195003,06:26:35.3,
21,50,23200003,06:26:40.3,
21,50,23205003,06:26:45.3,
21,50,23210003,06:26:50.3,
21,50,23215003,06:26:55.3,
21,50,23220003,06:27:00.3,
21,50,23225004,06:27:05.4,
21,50,23230003,06:27:10.3,
21,50,23235003,06:27:15.3,
21,50,23240003,06:27:20.3,
21,50,23245003,06:27:25.3,
21,50,23250003,06:27:30.3,
21,50,23255003,06:27:35.3,
21,50,23260003,06:27:40.3,
21,50,23265003,06:27:45.3,
21,50,23270003,06:27:50.3,
21,50,23275003,06:27:55.3,
21,50,23280003,06:28:00.3,
21,50,23285003,06:28:05.3,
21,50,23290003,06:28:10.3,
21,50,23295003,06:28:15.3,
21,50,23300003,06:28:20.3,
21,50,23305004,06:28:25.4,
21,50,23310003,06:28:30.3,
21,50,23315003,06:28:35.3,
21,50,23320003,06:28:40.3,
21,50,23325003,06:28:45.3,
21,50,23330003,06:28:50.3,
21,50,23335003,06:28:55.3,
21,50,23340003,06:29:00.3,
21,50,23345003,06:29:05.3,
21,50,23350003,06:29:10.3,
21,50,23355003,06:29:15.3,
21,50,23360003,06:29:20.3,
21,50,23365003,06:29:25.3,
21,50,23370003,06:29:30.3,
21,50,23375003,06:29:35.3,
21,50,23380003,06:29:40.3,
22,50,23385004,06:29:45.4,
21,50,23390003,06:29:50.3,
21,50,23395003,06:29:55.3,
21,50,23400003,06:30:00.3,
21,50,23405003,06:30:05.3,
21,50,23410003,06:30:10.3,
21,50,23415003,06:30:15.3,
21,50,23420003,06:30:20.3,
21,50,23425003,06:30:25.3,
21,50,23430003,06:30:30.3,
21,50,23435003,06:30:35.3,
21,50,23440003,06:30:40.3,
21,50,23445003,06:30:45.3,
21,50,23450003,06:30:50.3,
21,50,23455003,06:30:55.3,
21,50,23460003,06:31:00.3,
21,50,23465008,06:31:05.8,
21,50,23470003,06:31:10.3,
21,50,23475003,06:31:15.3,
21,50,23480003,06:31:20.3,
21,50,23485003,06:31:25.3,
22,50,23490003,06:31:30.3,
21,50,23495003,06:31:35.3,
21,50,23500003,06:31:40.3,
21,50,23505003,06:31:45.3,
21,50,23510003,06:31:50.3,
21,50,23515003,06:31:55.3,
21,50,23520003,06:32:00.3,
21,50,23525003,06:32:05.3,
21,50,23530003,06:32:10.3,
21,50,23535003,06:32:15.3,
21,50,23540003,06:32:20.3,
21,50,23545004,06:32:25.4,
21,50,23550003,06:32:30.3,
21,50,23555003,06:32:35.3,
21,50,23560003,06:32:40.3,
21,50,23565003,06:32:45.3,
21,50,23570003,06:32:50.3,
21,50,23575003,06:32:55.3,
21,50,23580003,06:33:00.3,
21,50,23585003,06:33:05.3,
21,50,23590003,06:33:10.3,
21,50,23595003,06:33:15.3,
21,50,23600003,06:33:20.3,
21,50,23605003,06:33:25.3,
21,50,23610012,06:33:30.12,
21,50,23615003,06:33:35.3,
21,50,23620003,06:33:40.3,
21,50,23625004,06:33:45.4,
21,50,23630003,06:33:50.3,
21,50,23635003,06:33:55.3,
21,50,23640003,06:34:00.3,
21,50,23645003,06:34:05.3,
21,50,23650003,06:34:10.3,
21,50,23655003,06:34:15.3,
21,50,23660003,06:34:20.3,
21,50,23665003,06:34:25.3,
21,50,23670003,06:34:30.3,
21,50,23675003,06:34:35.3,
21,50,23680003,06:34:40.3,
21,50,23685003,06:34:45.3,
21,50,23690003,06:34:50.3,
21,50,23695003,06:34:55.3,
21,50,23700003,06:35:00.3,
21,50,23705004,06:35:05.4,
21,50,23710003,06:35:10.3,
21,50,23715003,06:35:15.3,
21,50,23720003,06:35:20.3,
21,50,23725003,06:35:25.3,
21,50,23730003,06:35:30.3,
21,50,23735003,06:35:35.3,
21,50,23740003,06:35:40.3,
21,50,23745003,06:35:45.3,
21,50,23750003,06:35:50.3,
21,50,23755003,06:35:55.3,
21,50,23760003,06:36:00.3,
21,50,23765003,06:36:05.3,
21,50,23770003,06:36:10.3,
21,50,23775003,06:36:15.3,
21,50,23780003,06:36:20.3,
21,50,23785004,06:36:25.4,
21,50,23790003,06:36:30.3,
21,50,23795003,06:36:35.3,
21,50,23800003,06:36:40.3,
21,50,23805003,06:36:45.3,
21,50,23810003,06:36:50.3,
21,50,23815003,06:36:55.3,
21,50,23820003,06:37:00.3,
21,50,23825003,06:37:05.3,
21,50,23830003,06:37:10.3,
21,50,23835003,06:37:15.3,
21,50,23840003,06:37:20.3,
21,50,23845003,06:37:25.3,
21,50,23850003,06:37:30.3,
21,50,23855003,06:37:35.3,
21,50,23860003,06:37:40.3,
21,50,23865004,06:37:45.4,
21,50,23870003,06:37:50.3,
21,50,23875003,06:37:55.3,
21,50,23880003,06:38:00.3,
21,50,23885003,06:38:05.3,
21,50,23890003,06:38:10.3,
21,50,23895003,06:38:15.3,
21,50,23900003,06:38:20.3,
21,50,23905003,06:38:25.3,
21,50,23910003,06:38:30.3,
21,50,23915003,06:38:35.3,
21,50,23920003,06:38:40.3,
21,50,23925003,06:38:45.3,
21,50,23930003,06:38:50.3,
21,50,23935003,06:38:55.3,
21,50,23940003,06:39:00.3,
21,50,23945004,06:39:05.4,
21,50,23950003,06:39:10.3,
21,50,23955003,06:39:15.3,
21,50,23960003,06:39:20.3,
21,50,23965003,06:39:25.3,
21,50,23970003,06:39:30.3,
21,50,23975003,06:39:35.3,
21,50,23980003,06:39:40.3,
21,50,23985003,06:39:45.3,
21,50,23990003,06:39:50.3,
21,50,23995003,06:39:55.3,
21,50,24000003,06:40:00.3,
21,50,24005003,06:40:05.3,
21,50,24010003,06:40:10.3,
21,50,24015003,06:40:15.3,
21,50,24020003,06:40:20.3,
21,50,24025004,06:40:25.4,
21,50,24030003,06:40:30.3,
21,50,24035003,06:40:35.3,
21,50,24040003,06:40:40.3,
21,50,24045003,06:40:45.3,
21,50,24050003,06:40:50.3,
21,50,24055003,06:40:55.3,
21,50,24060003,06:41:00.3,
21,50,24065003,06:41:05.3,
21,50,24070003,06:41:10.3,
21,50,24075003,06:41:15.3,
21,50,24080003,06:41:20.3,
21,50,24085003,06:41:25.3,
21,50,24090003,06:41:30.3,
21,50,24095003,06:41:35.3,
21,50,24100003,06:41:40.3,
21,50,24105004,06:41:45.4,
21,50,24110005,06:41:50.5,
21,50,24115003,06:41:55.3,
21,50,24120003,06:42:00.3,
21,50,24125003,06:42:05.3,
21,50,24130003,06:42:10.3,
21,50,24135003,06:42:15.3,
21,50,24140003,06:42:20.3,
21,50,24145003,06:42:25.3,
21,50,24150003,06:42:30.3,
21,50,24155003,06:42:35.3,
21,50,24160003,06:42:40.3,
21,50,24165003,06:42:45.3,
21,50,24170003,06:42:50.3,
21,50,24175003,06:42:55.3,
21,50,24180003,06:43:00.3,
21,50,24185004,06:43:05.4,
21,50,24190003,06:43:10.3,
21,50,24195003,06:43:15.3,
21,50,24200003,06:43:20.3,
21,50,24205003,06:43:25.3,
21,50,24210003,06:43:30.3,
21,50,24215003,06:43:35.3,
21,50,24220003,06:43:40.3,
21,50,24225003,06:43:45.3,
21,50,24230003,06:43:50.3,
21,50,24235003,06:43:55.3,
21,50,24240003,06:44:00.3,
21,50,24245003,06:44:05.3,
21,50,24250003,06:44:10.3,
21,50,24255003,06:44:15.3,
21,50,24260003,06:44:20.3,
21,50,24265004,06:44:25.4,
21,50,24270003,06:44:30.3,
21,50,24275003,06:44:35.3,
21,50,24280003,06:44:40.3,
21,50,24285003,06:44:45.3,
21,50,24290003,06:44:50.3,
21,50,24295003,06:44:55.3,
21,50,24300003,06:45:00.3,
21,50,24305003,06:45:05.3,
21,50,24310003,06:45:10.3,
21,50,24315003,06:45:15.3,
21,50,24320003,06:45:20.3,
21,50,24325003,06:45:25.3,
21,50,24330003,06:45:30.3,
21,50,24335003,06:45:35.3,
21,50,24340003,06:45:40.3,
21,50,24345004,06:45:45.4,
21,50,24350003,06:45:50.3,
21,50,24355003,06:45:55.3,
21,50,24360003,06:46:00.3,
21,50,24365003,06:46:05.3,
21,50,24370003,06:46:10.3,
21,50,24375003,06:46:15.3,
21,50,24380003,06:46:20.3,
21,49,24385003,06:46:25.3,
21,50,24390003,06:46:30.3,
21,50,24395009,06:46:35.9,
21,50,24400003,06:46:40.3,
21,50,24405003,06:46:45.3,
21,50,24410003,06:46:50.3,
21,50,24415003,06:46:55.3,
21,50,24420003,06:47:00.3,
21,50,24425004,06:47:05.4,
21,50,24430003,06:47:10.3,
21,50,24435003,06:47:15.3,
21,50,24440003,06:47:20.3,
21,50,24445003,06:47:25.3,
21,50,24450003,06:47:30.3,
21,50,24455003,06:47:35.3,
21,50,24460003,06:47:40.3,
21,50,24465003,06:47:45.3,
21,50,24470003,06:47:50.3,
21,50,24475003,06:47:55.3,
21,50,24480003,06:48:00.3,
21,49,24485003,06:48:05.3,
21,49,24490003,06:48:10.3,
21,50,24495003,06:48:15.3,
21,50,24500003,06:48:20.3,
21,50,24505004,06:48:25.4,
21,49,24510003,06:48:30.3,
21,50,24515003,06:48:35.3,
21,50,24520003,06:48:40.3,
21,50,24525003,06:48:45.3,
21,50,24530003,06:48:50.3,
21,49,24535003,06:48:55.3,
21,50,24540005,06:49:00.5,
21,49,24545003,06:49:05.3,
21,49,24550003,06:49:10.3,
21,49,24555003,06:49:15.3,
21,49,24560003,06:49:20.3,
21,49,24565003,06:49:25.3,
21,49,24570003,06:49:30.3,
21,50,24575003,06:49:35.3,
21,49,24580003,06:49:40.3,
21,50,24585004,06:49:45.4,
21,49,24590003,06:49:50.3,
21,49,24595003,06:49:55.3,
21,49,24600003,06:50:00.3,
21,50,24605003,06:50:05.3,
21,49,24610003,06:50:10.3,
21,49,24615003,06:50:15.3,
21,49,24620003,06:50:20.3,
